Year,Month,Week,Disease,Cases,URL,Country
2021,,52,Pertussis,7,https://wonder.cdc.gov/nndss/static/2021/52/2021-52-table1z.html,US
2022,,1,Pertussis,5,https://wonder.cdc.gov/nndss/static/2022/01/2022-01-table1z.html,US
2022,,2,Pertussis,2,https://wonder.cdc.gov/nndss/static/2022/02/2022-02-table1z.html,US
2022,,3,Pertussis,7,https://wonder.cdc.gov/nndss/static/2022/03/2022-03-table1z.html,US
2022,,4,Pertussis,4,https://wonder.cdc.gov/nndss/static/2022/04/2022-04-table1z.html,US
2022,,5,Pertussis,8,https://wonder.cdc.gov/nndss/static/2022/05/2022-05-table1z.html,US
2022,,6,Pertussis,14,https://wonder.cdc.gov/nndss/static/2022/06/2022-06-table1z.html,US
2022,,7,Pertussis,4,https://wonder.cdc.gov/nndss/static/2022/07/2022-07-table1z.html,US
2022,,8,Pertussis,4,https://wonder.cdc.gov/nndss/static/2022/08/2022-08-table1z.html,US
2022,,9,Pertussis,3,https://wonder.cdc.gov/nndss/static/2022/09/2022-09-table1z.html,US
2022,,10,Pertussis,1,https://wonder.cdc.gov/nndss/static/2022/10/2022-10-table1z.html,US
2022,,11,Pertussis,3,https://wonder.cdc.gov/nndss/static/2022/11/2022-11-table1z.html,US
2022,,12,Pertussis,16,https://wonder.cdc.gov/nndss/static/2022/12/2022-12-table1z.html,US
2022,,13,Pertussis,9,https://wonder.cdc.gov/nndss/static/2022/13/2022-13-table1z.html,US
2022,,14,Pertussis,12,https://wonder.cdc.gov/nndss/static/2022/14/2022-14-table1z.html,US
2022,,15,Pertussis,6,https://wonder.cdc.gov/nndss/static/2022/15/2022-15-table1z.html,US
2022,,16,Pertussis,6,https://wonder.cdc.gov/nndss/static/2022/16/2022-16-table1z.html,US
2022,,17,Pertussis,10,https://wonder.cdc.gov/nndss/static/2022/17/2022-17-table1z.html,US
2022,,18,Pertussis,13,https://wonder.cdc.gov/nndss/static/2022/18/2022-18-table1z.html,US
2022,,19,Pertussis,11,https://wonder.cdc.gov/nndss/static/2022/19/2022-19-table1z.html,US
2022,,20,Pertussis,20,https://wonder.cdc.gov/nndss/static/2022/20/2022-20-table1z.html,US
2022,,21,Pertussis,12,https://wonder.cdc.gov/nndss/static/2022/21/2022-21-table1z.html,US
2022,,22,Pertussis,13,https://wonder.cdc.gov/nndss/static/2022/22/2022-22-table1z.html,US
2022,,23,Pertussis,17,https://wonder.cdc.gov/nndss/static/2022/23/2022-23-table1z.html,US
2022,,24,Pertussis,14,https://wonder.cdc.gov/nndss/static/2022/24/2022-24-table1z.html,US
2022,,25,Pertussis,24,https://wonder.cdc.gov/nndss/static/2022/25/2022-25-table1z.html,US
2022,,26,Pertussis,15,https://wonder.cdc.gov/nndss/static/2022/26/2022-26-table1z.html,US
2022,,27,Pertussis,6,https://wonder.cdc.gov/nndss/static/2022/27/2022-27-table1z.html,US
2022,,28,Pertussis,12,https://wonder.cdc.gov/nndss/static/2022/28/2022-28-table1z.html,US
2022,,29,Pertussis,7,https://wonder.cdc.gov/nndss/static/2022/29/2022-29-table1z.html,US
2022,,30,Pertussis,17,https://wonder.cdc.gov/nndss/static/2022/30/2022-30-table1z.html,US
2022,,31,Pertussis,29,https://wonder.cdc.gov/nndss/static/2022/31/2022-31-table1z.html,US
2022,,32,Pertussis,24,https://wonder.cdc.gov/nndss/static/2022/32/2022-32-table1z.html,US
2022,,33,Pertussis,25,https://wonder.cdc.gov/nndss/static/2022/33/2022-33-table1z.html,US
2022,,34,Pertussis,20,https://wonder.cdc.gov/nndss/static/2022/34/2022-34-table1z.html,US
2022,,35,Pertussis,29,https://wonder.cdc.gov/nndss/static/2022/35/2022-35-table1z.html,US
2022,,36,Pertussis,18,https://wonder.cdc.gov/nndss/static/2022/36/2022-36-table1z.html,US
2022,,37,Pertussis,11,https://wonder.cdc.gov/nndss/static/2022/37/2022-37-table1z.html,US
2022,,38,Pertussis,17,https://wonder.cdc.gov/nndss/static/2022/38/2022-38-table1z.html,US
2022,,39,Pertussis,13,https://wonder.cdc.gov/nndss/static/2022/39/2022-39-table1z.html,US
2022,,40,Pertussis,19,https://wonder.cdc.gov/nndss/static/2022/40/2022-40-table1z.html,US
2022,,41,Pertussis,28,https://wonder.cdc.gov/nndss/static/2022/41/2022-41-table1z.html,US
2022,,42,Pertussis,23,https://wonder.cdc.gov/nndss/static/2022/42/2022-42-table1z.html,US
2022,,43,Pertussis,28,https://wonder.cdc.gov/nndss/static/2022/43/2022-43-table1z.html,US
2022,,44,Pertussis,36,https://wonder.cdc.gov/nndss/static/2022/44/2022-44-table1z.html,US
2022,,45,Pertussis,40,https://wonder.cdc.gov/nndss/static/2022/45/2022-45-table1z.html,US
2022,,46,Pertussis,46,https://wonder.cdc.gov/nndss/static/2022/46/2022-46-table1z.html,US
2022,,47,Pertussis,28,https://wonder.cdc.gov/nndss/static/2022/47/2022-47-table1z.html,US
2022,,48,Pertussis,21,https://wonder.cdc.gov/nndss/static/2022/48/2022-48-table1z.html,US
2022,,49,Pertussis,40,https://wonder.cdc.gov/nndss/static/2022/49/2022-49-table1z.html,US
2022,,50,Pertussis,32,https://wonder.cdc.gov/nndss/static/2022/50/2022-50-table1z.html,US
2022,,51,Pertussis,37,https://wonder.cdc.gov/nndss/static/2022/51/2022-51-table1z.html,US
2022,,52,Pertussis,3,https://wonder.cdc.gov/nndss/static/2022/52/2022-52-table1z.html,US
2023,,1,Pertussis,18,https://wonder.cdc.gov/nndss/static/2023/01/2023-01-table990.html,US
2023,,2,Pertussis,15,https://wonder.cdc.gov/nndss/static/2023/02/2023-02-table990.html,US
2023,,3,Pertussis,36,https://wonder.cdc.gov/nndss/static/2023/03/2023-03-table990.html,US
2023,,4,Pertussis,29,https://wonder.cdc.gov/nndss/static/2023/04/2023-04-table990.html,US
2023,,5,Pertussis,35,https://wonder.cdc.gov/nndss/static/2023/05/2023-05-table990.html,US
2023,,6,Pertussis,28,https://wonder.cdc.gov/nndss/static/2023/06/2023-06-table990.html,US
2023,,7,Pertussis,33,https://wonder.cdc.gov/nndss/static/2023/07/2023-07-table990.html,US
2023,,8,Pertussis,41,https://wonder.cdc.gov/nndss/static/2023/08/2023-08-table990.html,US
2023,,9,Pertussis,58,https://wonder.cdc.gov/nndss/static/2023/09/2023-09-table990.html,US
2023,,10,Pertussis,52,https://wonder.cdc.gov/nndss/static/2023/10/2023-10-table990.html,US
2023,,11,Pertussis,44,https://wonder.cdc.gov/nndss/static/2023/11/2023-11-table990.html,US
2023,,12,Pertussis,53,https://wonder.cdc.gov/nndss/static/2023/12/2023-12-table990.html,US
2023,,13,Pertussis,43,https://wonder.cdc.gov/nndss/static/2023/13/2023-13-table990.html,US
2023,,14,Pertussis,53,https://wonder.cdc.gov/nndss/static/2023/14/2023-14-table990.html,US
2023,,15,Pertussis,26,https://wonder.cdc.gov/nndss/static/2023/15/2023-15-table990.html,US
2023,,16,Pertussis,33,https://wonder.cdc.gov/nndss/static/2023/16/2023-16-table990.html,US
2023,,17,Pertussis,23,https://wonder.cdc.gov/nndss/static/2023/17/2023-17-table990.html,US
2023,,18,Pertussis,36,https://wonder.cdc.gov/nndss/static/2023/18/2023-18-table990.html,US
2023,,19,Pertussis,59,https://wonder.cdc.gov/nndss/static/2023/19/2023-19-table990.html,US
2023,,20,Pertussis,31,https://wonder.cdc.gov/nndss/static/2023/20/2023-20-table990.html,US
2023,,21,Pertussis,41,https://wonder.cdc.gov/nndss/static/2023/21/2023-21-table990.html,US
2023,,22,Pertussis,38,https://wonder.cdc.gov/nndss/static/2023/22/2023-22-table990.html,US
2023,,23,Pertussis,49,https://wonder.cdc.gov/nndss/static/2023/23/2023-23-table990.html,US
2023,,24,Pertussis,72,https://wonder.cdc.gov/nndss/static/2023/24/2023-24-table990.html,US
2023,,25,Pertussis,51,https://wonder.cdc.gov/nndss/static/2023/25/2023-25-table990.html,US
2023,,26,Pertussis,34,https://wonder.cdc.gov/nndss/static/2023/26/2023-26-table990.html,US
2023,,27,Pertussis,31,https://wonder.cdc.gov/nndss/static/2023/27/2023-27-table990.html,US
2023,,28,Pertussis,40,https://wonder.cdc.gov/nndss/static/2023/28/2023-28-table990.html,US
2023,,29,Pertussis,56,https://wonder.cdc.gov/nndss/static/2023/29/2023-29-table990.html,US
2023,,30,Pertussis,38,https://wonder.cdc.gov/nndss/static/2023/30/2023-30-table990.html,US
2023,,31,Pertussis,58,https://wonder.cdc.gov/nndss/static/2023/31/2023-31-table990.html,US
2023,,32,Pertussis,40,https://wonder.cdc.gov/nndss/static/2023/32/2023-32-table990.html,US
2023,,33,Pertussis,34,https://wonder.cdc.gov/nndss/static/2023/33/2023-33-table990.html,US
2023,,34,Pertussis,27,https://wonder.cdc.gov/nndss/static/2023/34/2023-34-table990.html,US
2023,,35,Pertussis,48,https://wonder.cdc.gov/nndss/static/2023/35/2023-35-table990.html,US
2023,,36,Pertussis,38,https://wonder.cdc.gov/nndss/static/2023/36/2023-36-table990.html,US
2023,,37,Pertussis,28,https://wonder.cdc.gov/nndss/static/2023/37/2023-37-table990.html,US
2023,,38,Pertussis,42,https://wonder.cdc.gov/nndss/static/2023/38/2023-38-table990.html,US
2023,,39,Pertussis,40,https://wonder.cdc.gov/nndss/static/2023/39/2023-39-table990.html,US
2023,,40,Pertussis,46,https://wonder.cdc.gov/nndss/static/2023/40/2023-40-table990.html,US
2023,,41,Pertussis,37,https://wonder.cdc.gov/nndss/static/2023/41/2023-41-table990.html,US
2023,,42,Pertussis,40,https://wonder.cdc.gov/nndss/static/2023/42/2023-42-table990.html,US
2023,,43,Pertussis,65,https://wonder.cdc.gov/nndss/static/2023/43/2023-43-table990.html,US
2023,,44,Pertussis,62,https://wonder.cdc.gov/nndss/static/2023/44/2023-44-table990.html,US
2023,,45,Pertussis,100,https://wonder.cdc.gov/nndss/static/2023/45/2023-45-table990.html,US
2023,,46,Pertussis,91,https://wonder.cdc.gov/nndss/static/2023/46/2023-46-table990.html,US
2023,,47,Pertussis,55,https://wonder.cdc.gov/nndss/static/2023/47/2023-47-table990.html,US
2023,,48,Pertussis,90,https://wonder.cdc.gov/nndss/static/2023/48/2023-48-table990.html,US
2023,,49,Pertussis,105,https://wonder.cdc.gov/nndss/static/2023/49/2023-49-table990.html,US
2023,,50,Pertussis,137,https://wonder.cdc.gov/nndss/static/2023/50/2023-50-table990.html,US
2023,,51,Pertussis,128,https://wonder.cdc.gov/nndss/static/2023/51/2023-51-table990.html,US
2023,,52,Pertussis,5,https://wonder.cdc.gov/nndss/static/2023/52/2023-52-table990.html,US
2024,,1,Pertussis,39,https://wonder.cdc.gov/nndss/static/2024/01/2024-01-table990.html,US
2024,,2,Pertussis,72,https://wonder.cdc.gov/nndss/static/2024/02/2024-02-table990.html,US
2024,,3,Pertussis,80,https://wonder.cdc.gov/nndss/static/2024/03/2024-03-table990.html,US
2024,,4,Pertussis,97,https://wonder.cdc.gov/nndss/static/2024/04/2024-04-table990.html,US
2024,,5,Pertussis,84,https://wonder.cdc.gov/nndss/static/2024/05/2024-05-table990.html,US
2024,,6,Pertussis,86,https://wonder.cdc.gov/nndss/static/2024/06/2024-06-table990.html,US
2024,,7,Pertussis,73,https://wonder.cdc.gov/nndss/static/2024/07/2024-07-table990.html,US
2024,,8,Pertussis,64,https://wonder.cdc.gov/nndss/static/2024/08/2024-08-table990.html,US
2024,,9,Pertussis,80,https://wonder.cdc.gov/nndss/static/2024/09/2024-09-table990.html,US
2024,,10,Pertussis,89,https://wonder.cdc.gov/nndss/static/2024/10/2024-10-table990.html,US
2024,,10,pertussis,477,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,9,pertussis,487,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,8,pertussis,388,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,7,pertussis,426,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,6,pertussis,442,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,5,pertussis,457,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,4,pertussis,345,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,3,pertussis,267,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,2,pertussis,227,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2024,,1,pertussis,167,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,52,pertussis,127,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,51,pertussis,160,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,50,pertussis,169,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,49,pertussis,88,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,48,pertussis,59,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,47,pertussis,54,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,46,pertussis,54,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,45,pertussis,35,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,44,pertussis,43,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,43,pertussis,35,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,42,pertussis,38,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,41,pertussis,31,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,40,pertussis,43,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,39,pertussis,43,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,38,pertussis,38,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,37,pertussis,30,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,36,pertussis,31,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,35,pertussis,18,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,34,pertussis,29,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,33,pertussis,33,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,32,pertussis,25,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,31,pertussis,30,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,30,pertussis,33,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,29,pertussis,28,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,28,pertussis,32,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,27,pertussis,19,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,26,pertussis,22,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,25,pertussis,26,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,24,pertussis,27,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,23,pertussis,33,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,22,pertussis,24,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,21,pertussis,15,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,20,pertussis,21,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,19,pertussis,20,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,18,pertussis,22,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,17,pertussis,12,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,16,pertussis,10,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,15,pertussis,8,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,14,pertussis,10,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,13,pertussis,22,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,12,pertussis,12,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,11,pertussis,12,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,10,pertussis,12,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023,,9,pertussis,10,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023,,8,pertussis,13,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023,,7,pertussis,14,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023,,6,pertussis,21,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023,,5,pertussis,15,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023,,4,pertussis,13,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023,,3,pertussis,6,https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf,UK
2023,,2,pertussis,12,https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf,UK
2023,,1,pertussis,9,https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf,UK
2022,,52,pertussis,9,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022,,51,pertussis,19,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022,,50,pertussis,28,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022,,49,pertussis,25,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022,,48,pertussis,23,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022,,47,pertussis,15,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022,,46,pertussis,20,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022,,45,pertussis,18,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022,,44,pertussis,17,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022,,43,pertussis,20,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022,,42,pertussis,8,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022,,41,pertussis,18,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022,,40,pertussis,6,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022,,39,pertussis,9,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022,,38,pertussis,9,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022,,37,pertussis,5,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022,,36,pertussis,4,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022,,35,pertussis,4,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022,,34,pertussis,0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022,,33,pertussis,0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022,,32,pertussis,0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022,,31,pertussis,1,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022,,30,pertussis,0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022,,29,pertussis,0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022,,28,pertussis,0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022,,27,pertussis,1,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022,,26,pertussis,0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022,,25,pertussis,0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022,,24,pertussis,0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022,,23,pertussis,0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022,,22,pertussis,5,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022,,21,pertussis,7,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022,,20,pertussis,12,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022,,19,pertussis,4,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022,,18,pertussis,13,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022,,17,pertussis,5,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022,,16,pertussis,4,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022,,15,pertussis,3,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022,,14,pertussis,8,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022,,13,pertussis,9,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022,,12,pertussis,7,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022,,11,pertussis,9,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022,,10,pertussis,15,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022,,9,pertussis,7,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022,,8,pertussis,9,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
